Reaction Date,Reaction Type,Parent Type,Parent ID
"Sep 5, 2021, 12:07:39 PM",Kudos,Activity,5908295177
"Sep 5, 2021, 12:07:40 PM",Kudos,Activity,5907383299
"Sep 5, 2021, 12:07:42 PM",Kudos,Activity,5909219193
"Sep 5, 2021, 12:07:42 PM",Kudos,Activity,5907254321
"Sep 5, 2021, 12:07:43 PM",Kudos,Activity,5907292448
"Sep 5, 2021, 12:07:44 PM",Kudos,Activity,5907368340
"Sep 5, 2021, 12:07:45 PM",Kudos,Activity,5907356081
"Sep 5, 2021, 12:07:47 PM",Kudos,Activity,5907245535
"Sep 5, 2021, 12:07:48 PM",Kudos,Activity,5908457284
"Sep 5, 2021, 12:08:16 PM",Kudos,Activity,5907443032
"Sep 5, 2021, 12:08:18 PM",Kudos,Activity,5909065469
"Sep 5, 2021, 12:08:19 PM",Kudos,Activity,5908490554
"Sep 5, 2021, 12:08:22 PM",Kudos,Activity,5908013533
"Sep 5, 2021, 12:08:23 PM",Kudos,Activity,5907377148
"Sep 5, 2021, 12:08:24 PM",Kudos,Activity,5907840610
"Sep 5, 2021, 12:08:25 PM",Kudos,Activity,5908906390
"Sep 5, 2021, 12:08:26 PM",Kudos,Activity,5907665957
"Sep 5, 2021, 12:08:28 PM",Kudos,Activity,5908707562
"Sep 5, 2021, 12:08:28 PM",Kudos,Activity,5909172846
"Sep 5, 2021, 12:08:30 PM",Kudos,Activity,5908722093
"Sep 5, 2021, 12:08:30 PM",Kudos,Activity,5907367441
"Sep 5, 2021, 12:08:33 PM",Kudos,Activity,5907303030
"Sep 5, 2021, 12:08:35 PM",Kudos,Activity,5909514676
"Sep 5, 2021, 12:08:36 PM",Kudos,Activity,5907093046
"Sep 5, 2021, 12:11:53 PM",Kudos,Activity,5909556238
"Sep 5, 2021, 12:11:54 PM",Kudos,Activity,5909557563
"Sep 5, 2021, 1:17:05 PM",Kudos,Activity,5909907322
"Sep 5, 2021, 1:17:12 PM",Kudos,Activity,5909714851
"Sep 5, 2021, 1:17:14 PM",Kudos,Activity,5909688134
"Sep 5, 2021, 5:40:22 PM",Kudos,Activity,5910123098
"Sep 5, 2021, 5:40:23 PM",Kudos,Activity,5910024071
"Sep 5, 2021, 5:40:25 PM",Kudos,Activity,5910073366
"Sep 5, 2021, 5:40:27 PM",Kudos,Activity,5910205040
"Sep 5, 2021, 5:40:31 PM",Kudos,Activity,5910566600
"Sep 5, 2021, 5:40:32 PM",Kudos,Activity,5910968649
"Sep 5, 2021, 5:40:33 PM",Kudos,Activity,5910128046
"Sep 6, 2021, 8:27:28 AM",Kudos,Activity,5913983309
"Sep 6, 2021, 8:27:31 AM",Kudos,Activity,5913736297
"Sep 6, 2021, 8:27:33 AM",Kudos,Activity,5913816635
"Sep 6, 2021, 8:27:34 AM",Kudos,Activity,5913448053
"Sep 6, 2021, 8:27:36 AM",Kudos,Activity,5912945331
"Sep 6, 2021, 8:27:37 AM",Kudos,Activity,5913960335
"Sep 6, 2021, 8:27:39 AM",Kudos,Activity,5913496252
"Sep 6, 2021, 8:27:39 AM",Kudos,Activity,5913772658
"Sep 6, 2021, 8:27:40 AM",Kudos,Activity,5913563347
"Sep 6, 2021, 8:27:42 AM",Kudos,Activity,5913360106
"Sep 6, 2021, 8:27:43 AM",Kudos,Activity,5912778085
"Sep 6, 2021, 8:27:43 AM",Kudos,Activity,5913404750
"Sep 6, 2021, 8:27:44 AM",Kudos,Activity,5913554843
"Sep 6, 2021, 8:27:46 AM",Kudos,Activity,5913496366
"Sep 6, 2021, 8:27:48 AM",Kudos,Activity,5913532979
"Sep 6, 2021, 8:43:22 AM",Kudos,Activity,5914032707
"Sep 6, 2021, 8:43:22 AM",Kudos,Activity,5914037360
"Sep 6, 2021, 11:08:28 AM",Kudos,Activity,5914358579
"Sep 6, 2021, 11:08:31 AM",Kudos,Activity,5914391683
"Sep 6, 2021, 3:20:40 PM",Kudos,Activity,5914776510
"Sep 6, 2021, 3:20:42 PM",Kudos,Activity,5914739234
"Sep 6, 2021, 3:20:43 PM",Kudos,Activity,5915362505
"Sep 6, 2021, 3:55:18 PM",Kudos,Activity,5915694909
"Sep 6, 2021, 10:48:02 PM",Kudos,Activity,5917945827
"Sep 7, 2021, 9:37:25 AM",Kudos,Activity,5919357658
"Sep 7, 2021, 9:37:27 AM",Kudos,Activity,5919355151
"Sep 7, 2021, 9:37:28 AM",Kudos,Activity,5919466179
"Sep 7, 2021, 9:37:29 AM",Kudos,Activity,5918724027
"Sep 7, 2021, 7:12:05 PM",Kudos,Activity,5920668356
"Sep 7, 2021, 7:12:06 PM",Kudos,Activity,5921011349
"Sep 7, 2021, 7:12:14 PM",Kudos,Activity,5921465818
"Sep 7, 2021, 7:12:15 PM",Kudos,Activity,5920570675
"Sep 7, 2021, 7:12:16 PM",Kudos,Activity,5920501707
"Sep 7, 2021, 7:12:18 PM",Kudos,Activity,5920439805
"Sep 7, 2021, 7:12:19 PM",Kudos,Activity,5919931904
"Sep 8, 2021, 3:51:07 AM",Kudos,Activity,5923557296
"Sep 8, 2021, 3:51:09 AM",Kudos,Activity,5924232912
"Sep 8, 2021, 3:51:12 AM",Kudos,Activity,5924416587
"Sep 8, 2021, 3:51:14 AM",Kudos,Activity,5924066726
"Sep 8, 2021, 3:51:15 AM",Kudos,Activity,5924389597
"Sep 8, 2021, 3:51:17 AM",Kudos,Activity,5923881434
"Sep 8, 2021, 3:51:18 AM",Kudos,Activity,5923651430
"Sep 8, 2021, 3:51:19 AM",Kudos,Activity,5924066277
"Sep 8, 2021, 3:51:20 AM",Kudos,Activity,5924157636
"Sep 8, 2021, 9:20:15 AM",Kudos,Activity,5924863683
"Sep 8, 2021, 9:20:18 AM",Kudos,Activity,5924870982
"Sep 8, 2021, 9:20:21 AM",Kudos,Activity,5924625231
"Sep 8, 2021, 9:20:23 AM",Kudos,Activity,5924749698
"Sep 8, 2021, 9:20:26 AM",Kudos,Activity,5924942192
"Sep 8, 2021, 9:20:28 AM",Kudos,Activity,5924833843
"Sep 8, 2021, 9:20:30 AM",Kudos,Activity,5924678614
"Sep 8, 2021, 9:20:32 AM",Kudos,Activity,5925280869
"Sep 8, 2021, 9:20:34 AM",Kudos,Activity,5925040227
"Sep 8, 2021, 9:20:36 AM",Kudos,Activity,5925292571
"Sep 8, 2021, 9:20:38 AM",Kudos,Activity,5925281902
"Sep 8, 2021, 9:20:39 AM",Kudos,Activity,5924758130
"Sep 8, 2021, 9:20:41 AM",Kudos,Activity,5925329188
"Sep 8, 2021, 1:57:42 PM",Kudos,Activity,5926535636
"Sep 8, 2021, 1:57:43 PM",Kudos,Activity,5926543469
"Sep 8, 2021, 1:57:44 PM",Kudos,Activity,5926574157
"Sep 8, 2021, 1:57:46 PM",Kudos,Activity,5926384523
"Sep 8, 2021, 1:57:47 PM",Kudos,Activity,5926414678
"Sep 8, 2021, 1:57:49 PM",Kudos,Activity,5926612312
"Sep 8, 2021, 1:57:55 PM",Kudos,Activity,5925855473
"Sep 8, 2021, 1:57:56 PM",Kudos,Activity,5926627141
"Sep 8, 2021, 1:57:57 PM",Kudos,Activity,5926126985
"Sep 8, 2021, 1:57:57 PM",Kudos,Activity,5926086616
"Sep 8, 2021, 1:58:01 PM",Kudos,Activity,5925711618
"Sep 8, 2021, 1:58:02 PM",Kudos,Activity,5926340722
"Sep 8, 2021, 1:58:02 PM",Kudos,Activity,5926277314
"Sep 8, 2021, 1:58:04 PM",Kudos,Activity,5925774050
"Sep 8, 2021, 1:58:05 PM",Kudos,Activity,5926413661
"Sep 8, 2021, 1:58:07 PM",Kudos,Activity,5925965983
"Sep 8, 2021, 1:58:10 PM",Kudos,Activity,5926434833
"Sep 8, 2021, 1:58:11 PM",Kudos,Activity,5926066159
"Sep 8, 2021, 1:58:12 PM",Kudos,Activity,5926444101
"Sep 8, 2021, 1:58:13 PM",Kudos,Activity,5925656707
"Sep 8, 2021, 1:58:14 PM",Kudos,Activity,5925854018
"Sep 8, 2021, 4:05:17 PM",Kudos,Activity,5926766543
"Sep 8, 2021, 4:05:21 PM",Kudos,Activity,5926922286
"Sep 8, 2021, 4:05:23 PM",Kudos,Activity,5926966055
"Sep 8, 2021, 4:05:25 PM",Kudos,Activity,5926656349
"Sep 8, 2021, 4:05:27 PM",Kudos,Activity,5926801468
"Sep 8, 2021, 4:05:29 PM",Kudos,Activity,5926900296
"Sep 8, 2021, 4:05:30 PM",Kudos,Activity,5927005555
"Sep 8, 2021, 4:05:32 PM",Kudos,Activity,5926650556
"Sep 8, 2021, 4:05:33 PM",Kudos,Activity,5926885078
"Sep 8, 2021, 4:05:41 PM",Kudos,Activity,5926633297
"Sep 8, 2021, 4:06:04 PM",Kudos,Activity,5926988654
"Sep 8, 2021, 4:06:06 PM",Kudos,Activity,5926677165
"Sep 8, 2021, 4:06:07 PM",Kudos,Activity,5926635861
"Sep 8, 2021, 4:06:11 PM",Kudos,Activity,5926914767
"Sep 8, 2021, 11:08:59 PM",Kudos,Activity,5929009819
"Sep 8, 2021, 11:09:00 PM",Kudos,Activity,5926451877
"Sep 8, 2021, 11:09:16 PM",Kudos,Activity,5929066162
"Sep 8, 2021, 11:09:23 PM",Kudos,Activity,5929182055
"Sep 8, 2021, 11:09:24 PM",Kudos,Activity,5927350456
"Sep 8, 2021, 11:09:26 PM",Kudos,Activity,5929176401
"Sep 8, 2021, 11:09:27 PM",Kudos,Activity,5929069080
"Sep 9, 2021, 12:56:13 AM",Kudos,Activity,5929467087
"Sep 9, 2021, 12:56:14 AM",Kudos,Activity,5929398687
"Sep 9, 2021, 2:30:46 PM",Kudos,Activity,5930457679
"Sep 9, 2021, 2:30:57 PM",Kudos,Activity,5932048540
"Sep 9, 2021, 2:31:02 PM",Kudos,Activity,5931645141
"Sep 9, 2021, 2:31:20 PM",Kudos,Activity,5931240532
"Sep 9, 2021, 2:31:28 PM",Kudos,Activity,5931708495
"Sep 9, 2021, 2:31:30 PM",Kudos,Activity,5931797276
"Sep 9, 2021, 2:31:36 PM",Kudos,Activity,5932007882
"Sep 9, 2021, 2:31:37 PM",Kudos,Activity,5931990614
"Sep 9, 2021, 2:31:39 PM",Kudos,Activity,5931978183
"Sep 9, 2021, 2:31:42 PM",Kudos,Activity,5931599113
"Sep 9, 2021, 2:31:43 PM",Kudos,Activity,5932055738
"Sep 9, 2021, 2:31:45 PM",Kudos,Activity,5931874425
"Sep 9, 2021, 2:31:48 PM",Kudos,Activity,5931753677
"Sep 9, 2021, 2:31:50 PM",Kudos,Activity,5931173408
"Sep 9, 2021, 2:31:51 PM",Kudos,Activity,5931321657
"Sep 9, 2021, 2:31:52 PM",Kudos,Activity,5931993789
"Sep 9, 2021, 2:31:55 PM",Kudos,Activity,5931089454
"Sep 9, 2021, 2:31:57 PM",Kudos,Activity,5931747122
"Sep 9, 2021, 2:31:58 PM",Kudos,Activity,5931998299
"Sep 9, 2021, 2:31:59 PM",Kudos,Activity,5931828085
"Sep 9, 2021, 2:32:01 PM",Kudos,Activity,5931489623
"Sep 9, 2021, 2:32:03 PM",Kudos,Activity,5932155540
"Sep 9, 2021, 2:32:04 PM",Kudos,Activity,5931615358
"Sep 9, 2021, 2:32:06 PM",Kudos,Activity,5931042949
"Sep 9, 2021, 2:32:07 PM",Kudos,Activity,5930748626
"Sep 9, 2021, 2:32:09 PM",Kudos,Activity,5930734380
"Sep 9, 2021, 2:32:11 PM",Kudos,Activity,5930755256
"Sep 9, 2021, 2:32:17 PM",Kudos,Activity,5930010721
"Sep 9, 2021, 2:32:17 PM",Kudos,Activity,5930018736
"Sep 9, 2021, 2:32:19 PM",Kudos,Activity,5930062937
"Sep 9, 2021, 2:32:20 PM",Kudos,Activity,5929946503
"Sep 9, 2021, 2:32:24 PM",Kudos,Activity,5929839593
"Sep 9, 2021, 2:32:35 PM",Kudos,Activity,5929796582
"Sep 9, 2021, 2:32:39 PM",Kudos,Activity,5930048362
"Sep 9, 2021, 9:59:26 PM",Kudos,Activity,5932356137
"Sep 9, 2021, 9:59:29 PM",Kudos,Activity,5932254615
"Sep 9, 2021, 9:59:30 PM",Kudos,Activity,5934308396
"Sep 9, 2021, 9:59:32 PM",Kudos,Activity,5932264166
"Sep 9, 2021, 9:59:34 PM",Kudos,Activity,5932491575
"Sep 9, 2021, 9:59:35 PM",Kudos,Activity,5932419553
"Sep 9, 2021, 9:59:37 PM",Kudos,Activity,5932681222
"Sep 10, 2021, 12:01:58 AM",Kudos,Activity,5934592428
"Sep 10, 2021, 12:02:03 AM",Kudos,Activity,5934706554
"Sep 10, 2021, 11:18:08 AM",Kudos,Activity,5936133881
"Sep 10, 2021, 11:18:27 AM",Kudos,Activity,5935291027
"Sep 10, 2021, 11:18:29 AM",Kudos,Activity,5934857892
"Sep 10, 2021, 11:18:32 AM",Kudos,Activity,5935165549
"Sep 10, 2021, 11:20:54 AM",Kudos,Activity,5936041752
"Sep 10, 2021, 11:20:55 AM",Kudos,Activity,5935141752
"Sep 10, 2021, 11:20:58 AM",Kudos,Activity,5936053359
"Sep 10, 2021, 11:20:59 AM",Kudos,Activity,5936085680
"Sep 10, 2021, 11:21:02 AM",Kudos,Activity,5934839836
"Sep 10, 2021, 11:21:03 AM",Kudos,Activity,5936089719
"Sep 10, 2021, 11:21:04 AM",Kudos,Activity,5936053029
"Sep 10, 2021, 11:38:14 AM",Kudos,Activity,5936568737
"Sep 10, 2021, 11:40:15 AM",Kudos,Activity,5936591890
"Sep 10, 2021, 1:00:31 PM",Kudos,Activity,5936719384
"Sep 10, 2021, 1:00:51 PM",Kudos,Activity,5936614408
"Sep 10, 2021, 1:00:56 PM",Kudos,Activity,5936628971
"Sep 10, 2021, 1:25:05 PM",Kudos,Activity,5937028374
"Sep 10, 2021, 6:33:59 PM",Kudos,Activity,5937331073
"Sep 10, 2021, 6:34:02 PM",Kudos,Activity,5937331196
"Sep 10, 2021, 6:34:25 PM",Kudos,Activity,5937203710
"Sep 10, 2021, 6:34:28 PM",Kudos,Activity,5937286415
"Sep 10, 2021, 6:34:30 PM",Kudos,Activity,5937441468
"Sep 10, 2021, 6:34:33 PM",Kudos,Activity,5937263249
"Sep 11, 2021, 9:40:35 AM",Kudos,Activity,5940940828
"Sep 11, 2021, 9:40:36 AM",Kudos,Activity,5940422678
"Sep 11, 2021, 9:40:39 AM",Kudos,Activity,5940989786
"Sep 11, 2021, 9:40:51 AM",Kudos,Activity,5940715031
"Sep 11, 2021, 9:40:59 AM",Kudos,Activity,5940501894
"Sep 11, 2021, 9:41:02 AM",Kudos,Activity,5940822462
"Sep 11, 2021, 9:41:03 AM",Kudos,Activity,5940623761
"Sep 11, 2021, 9:41:06 AM",Kudos,Activity,5940780557
"Sep 11, 2021, 9:41:07 AM",Kudos,Activity,5940277613
"Sep 11, 2021, 9:41:10 AM",Kudos,Activity,5940068447
"Sep 11, 2021, 9:41:11 AM",Kudos,Activity,5940364426
"Sep 11, 2021, 9:41:13 AM",Kudos,Activity,5940083110
"Sep 11, 2021, 9:41:14 AM",Kudos,Activity,5940113504
"Sep 11, 2021, 9:41:16 AM",Kudos,Activity,5940112729
"Sep 11, 2021, 9:41:18 AM",Kudos,Activity,5940060271
"Sep 11, 2021, 9:41:19 AM",Kudos,Activity,5940054995
"Sep 11, 2021, 9:41:20 AM",Kudos,Activity,5939461536
"Sep 11, 2021, 9:41:23 AM",Kudos,Activity,5939814184
"Sep 11, 2021, 9:41:25 AM",Kudos,Activity,5939785562
"Sep 11, 2021, 9:41:26 AM",Kudos,Activity,5939810516
"Sep 11, 2021, 9:41:27 AM",Kudos,Activity,5939889049
"Sep 11, 2021, 9:41:29 AM",Kudos,Activity,5939830462
"Sep 11, 2021, 9:41:30 AM",Kudos,Activity,5939790659
"Sep 11, 2021, 9:41:32 AM",Kudos,Activity,5939829013
"Sep 11, 2021, 9:41:34 AM",Kudos,Activity,5939819524
"Sep 11, 2021, 9:41:35 AM",Kudos,Activity,5939962943
"Sep 11, 2021, 9:41:43 AM",Kudos,Activity,5939961925
"Sep 11, 2021, 9:41:44 AM",Kudos,Activity,5939981073
"Sep 11, 2021, 9:41:45 AM",Kudos,Activity,5939883415
"Sep 11, 2021, 9:41:46 AM",Kudos,Activity,5939420811
"Sep 11, 2021, 9:41:52 AM",Kudos,Activity,5940027557
"Sep 11, 2021, 9:41:55 AM",Kudos,Activity,5939239581
"Sep 11, 2021, 9:41:57 AM",Kudos,Activity,5939763284
"Sep 11, 2021, 9:41:58 AM",Kudos,Activity,5939395833
"Sep 11, 2021, 9:42:00 AM",Kudos,Activity,5939888884
"Sep 11, 2021, 9:42:01 AM",Kudos,Activity,5939801880
"Sep 11, 2021, 9:42:02 AM",Kudos,Activity,5938831135
"Sep 11, 2021, 9:42:03 AM",Kudos,Activity,5939607891
"Sep 11, 2021, 10:57:27 AM",Kudos,Activity,5941065109
"Sep 11, 2021, 10:57:29 AM",Kudos,Activity,5941289962
"Sep 11, 2021, 10:57:30 AM",Kudos,Activity,5941188190
"Sep 11, 2021, 10:57:37 AM",Kudos,Activity,5941453062
"Sep 11, 2021, 11:09:51 AM",Kudos,Activity,5935247677
"Sep 11, 2021, 11:10:21 AM",Kudos,Activity,5936153351
"Sep 11, 2021, 11:10:23 AM",Kudos,Activity,5935320034
"Sep 11, 2021, 11:10:24 AM",Kudos,Activity,5935526493
"Sep 11, 2021, 11:10:24 AM",Kudos,Activity,5935310226
"Sep 11, 2021, 11:10:26 AM",Kudos,Activity,5934968541
"Sep 11, 2021, 12:49:26 PM",Kudos,Activity,5941995015
"Sep 11, 2021, 12:49:30 PM",Kudos,Activity,5941811325
"Sep 11, 2021, 1:31:43 PM",Kudos,Activity,5942255691
"Sep 11, 2021, 1:31:50 PM",Kudos,Activity,5942128138
"Sep 11, 2021, 1:31:58 PM",Kudos,Activity,5941757730
"Sep 11, 2021, 1:31:59 PM",Kudos,Activity,5941963670
"Sep 11, 2021, 1:32:01 PM",Kudos,Activity,5941889683
"Sep 11, 2021, 1:32:03 PM",Kudos,Activity,5941904055
"Sep 11, 2021, 1:32:04 PM",Kudos,Activity,5941897524
"Sep 11, 2021, 1:32:05 PM",Kudos,Activity,5941901615
"Sep 11, 2021, 1:32:07 PM",Kudos,Activity,5941996311
"Sep 11, 2021, 1:32:08 PM",Kudos,Activity,5941795899
"Sep 11, 2021, 1:32:10 PM",Kudos,Activity,5941995999
"Sep 11, 2021, 1:32:11 PM",Kudos,Activity,5941792897
"Sep 11, 2021, 4:27:52 PM",Kudos,Activity,5942375009
"Sep 11, 2021, 4:27:54 PM",Kudos,Activity,5942605226
"Sep 11, 2021, 4:27:57 PM",Kudos,Activity,5942353775
"Sep 11, 2021, 8:49:06 PM",Kudos,Activity,5944132103
"Sep 12, 2021, 5:54:30 AM",Kudos,Activity,5945379971
"Sep 12, 2021, 5:54:32 AM",Kudos,Activity,5945466375
"Sep 12, 2021, 5:54:34 AM",Kudos,Activity,5945424914
"Sep 12, 2021, 5:54:36 AM",Kudos,Post,17833689
"Sep 12, 2021, 5:54:37 AM",Kudos,Activity,5945720456
"Sep 12, 2021, 5:54:37 AM",Kudos,Activity,5945787619
"Sep 12, 2021, 5:54:40 AM",Kudos,Activity,5945855103
"Sep 12, 2021, 5:54:43 AM",Kudos,Activity,5945348913
"Sep 12, 2021, 5:54:44 AM",Kudos,Activity,5945414810
"Sep 12, 2021, 5:54:45 AM",Kudos,Activity,5945603581
"Sep 12, 2021, 5:54:46 AM",Kudos,Activity,5945446364
"Sep 12, 2021, 5:54:47 AM",Kudos,Activity,5945074438
"Sep 12, 2021, 5:54:48 AM",Kudos,Activity,5945406807
"Sep 12, 2021, 5:54:50 AM",Kudos,Activity,5945427410
"Sep 12, 2021, 5:54:51 AM",Kudos,Activity,5945668808
"Sep 12, 2021, 5:54:52 AM",Kudos,Activity,5945491522
"Sep 12, 2021, 5:54:53 AM",Kudos,Activity,5945441972
"Sep 12, 2021, 5:54:54 AM",Kudos,Activity,5945480354
"Sep 12, 2021, 5:54:55 AM",Kudos,Activity,5945588504
"Sep 12, 2021, 5:54:56 AM",Kudos,Activity,5945725164
"Sep 12, 2021, 5:54:57 AM",Kudos,Activity,5945835650
"Sep 12, 2021, 5:54:57 AM",Kudos,Activity,5945727880
"Sep 12, 2021, 5:54:58 AM",Kudos,Activity,5945356087
"Sep 12, 2021, 5:54:59 AM",Kudos,Activity,5945810257
"Sep 12, 2021, 5:55:00 AM",Kudos,Activity,5942713092
"Sep 12, 2021, 6:38:43 AM",Kudos,Activity,5945871002
"Sep 12, 2021, 6:38:45 AM",Kudos,Activity,5945942854
"Sep 12, 2021, 7:59:21 AM",Kudos,Activity,5946061748
"Sep 12, 2021, 7:59:29 AM",Kudos,Activity,5946013440
"Sep 12, 2021, 7:59:34 AM",Kudos,Activity,5945984443
"Sep 12, 2021, 7:59:36 AM",Kudos,Activity,5946009613
"Sep 12, 2021, 7:59:38 AM",Kudos,Activity,5945976069
"Sep 12, 2021, 7:59:40 AM",Kudos,Activity,5945967881
"Sep 12, 2021, 7:59:41 AM",Kudos,Activity,5946066547
"Sep 12, 2021, 8:00:00 AM",Kudos,Activity,5946089504
"Sep 12, 2021, 8:40:43 AM",Kudos,Activity,5946387519
"Sep 12, 2021, 12:36:52 PM",Kudos,Activity,5948049598
"Sep 12, 2021, 12:36:54 PM",Kudos,Activity,5946883595
"Sep 12, 2021, 12:36:56 PM",Kudos,Activity,5946716186
"Sep 12, 2021, 12:36:58 PM",Kudos,Activity,5947689103
"Sep 12, 2021, 12:37:01 PM",Kudos,Activity,5947688916
"Sep 12, 2021, 12:37:04 PM",Kudos,Activity,5947884642
"Sep 12, 2021, 12:37:06 PM",Kudos,Activity,5947593473
"Sep 12, 2021, 12:37:09 PM",Kudos,Activity,5946843339
"Sep 12, 2021, 12:37:10 PM",Kudos,Activity,5947831086
"Sep 12, 2021, 12:37:12 PM",Kudos,Activity,5947127029
"Sep 12, 2021, 12:37:13 PM",Kudos,Activity,5946874336
"Sep 12, 2021, 12:37:15 PM",Kudos,Activity,5946628319
"Sep 13, 2021, 12:11:25 AM",Kudos,Activity,5951261148
"Sep 13, 2021, 10:01:30 AM",Kudos,Activity,5951847623
"Sep 13, 2021, 10:01:43 AM",Kudos,Activity,5952527611
"Sep 13, 2021, 10:01:52 AM",Kudos,Activity,5951672544
"Sep 13, 2021, 10:01:58 AM",Kudos,Activity,5952277857
"Sep 13, 2021, 10:01:59 AM",Kudos,Activity,5952133569
"Sep 13, 2021, 10:02:01 AM",Kudos,Activity,5951705342
"Sep 13, 2021, 10:02:02 AM",Kudos,Activity,5952558991
"Sep 13, 2021, 10:02:04 AM",Kudos,Activity,5951778341
"Sep 13, 2021, 10:02:05 AM",Kudos,Activity,5951811158
"Sep 13, 2021, 10:02:07 AM",Kudos,Activity,5951978863
"Sep 13, 2021, 10:02:09 AM",Kudos,Activity,5951955981
"Sep 13, 2021, 10:02:12 AM",Kudos,Activity,5951771552
"Sep 13, 2021, 10:02:13 AM",Kudos,Activity,5951431265
"Sep 13, 2021, 10:02:15 AM",Kudos,Activity,5951261184
"Sep 13, 2021, 10:02:16 AM",Kudos,Activity,5951330309
"Sep 13, 2021, 10:02:18 AM",Kudos,Activity,5951323984
"Sep 13, 2021, 10:02:19 AM",Kudos,Activity,5948099799
"Sep 13, 2021, 10:02:36 AM",Kudos,Activity,5948204164
"Sep 13, 2021, 10:03:07 AM",Kudos,Activity,5949082506
"Sep 13, 2021, 10:03:10 AM",Kudos,Activity,5948577556
"Sep 13, 2021, 10:03:13 AM",Kudos,Activity,5948523956
"Sep 13, 2021, 10:21:21 AM",Kudos,Activity,5952650035
"Sep 13, 2021, 10:21:22 AM",Kudos,Activity,5952683643
"Sep 13, 2021, 2:20:57 PM",Kudos,Activity,5953245566
"Sep 13, 2021, 2:20:58 PM",Kudos,Activity,5953244401
"Sep 13, 2021, 2:20:59 PM",Kudos,Activity,5953475328
"Sep 13, 2021, 2:21:01 PM",Kudos,Activity,5953333581
"Sep 13, 2021, 2:21:03 PM",Kudos,Activity,5953551261
"Sep 13, 2021, 2:21:04 PM",Kudos,Activity,5953580958
"Sep 13, 2021, 2:21:06 PM",Kudos,Activity,5953614162
"Sep 13, 2021, 2:21:07 PM",Kudos,Activity,5953567569
"Sep 13, 2021, 2:21:07 PM",Kudos,Activity,5953506350
"Sep 13, 2021, 2:21:09 PM",Kudos,Activity,5953515624
"Sep 13, 2021, 2:21:13 PM",Kudos,Activity,5953427439
"Sep 13, 2021, 2:21:14 PM",Kudos,Activity,5953298244
"Sep 13, 2021, 2:21:15 PM",Kudos,Activity,5952791115
"Sep 13, 2021, 2:21:17 PM",Kudos,Activity,5952783905
"Sep 13, 2021, 2:21:18 PM",Kudos,Activity,5953645743
"Sep 13, 2021, 2:21:19 PM",Kudos,Activity,5953467785
"Sep 13, 2021, 2:21:20 PM",Kudos,Activity,5953643544
"Sep 13, 2021, 2:21:20 PM",Kudos,Activity,5953612271
"Sep 13, 2021, 2:21:22 PM",Kudos,Activity,5953535206
"Sep 13, 2021, 2:21:24 PM",Kudos,Activity,5953037071
"Sep 13, 2021, 2:21:24 PM",Kudos,Activity,5953627949
"Sep 13, 2021, 2:50:52 PM",Kudos,Activity,5953798374
"Sep 13, 2021, 2:51:00 PM",Kudos,Activity,5953803849
"Sep 13, 2021, 2:51:30 PM",Kudos,Activity,5953804084
"Sep 14, 2021, 12:38:59 PM",Kudos,Activity,5956109786
"Sep 14, 2021, 12:39:01 PM",Kudos,Activity,5956751352
"Sep 14, 2021, 12:39:10 PM",Kudos,Activity,5958394760
"Sep 14, 2021, 12:39:11 PM",Kudos,Activity,5958053588
"Sep 14, 2021, 12:45:29 PM",Kudos,Activity,5958568303
"Sep 14, 2021, 12:45:38 PM",Kudos,Activity,5958557706
"Sep 14, 2021, 12:46:25 PM",Kudos,Activity,5957770612
"Sep 14, 2021, 12:46:27 PM",Kudos,Activity,5955771590
"Sep 14, 2021, 12:46:28 PM",Kudos,Activity,5957842864
"Sep 14, 2021, 12:46:29 PM",Kudos,Activity,5958506930
"Sep 14, 2021, 12:46:37 PM",Kudos,Activity,5957843273
"Sep 14, 2021, 12:46:39 PM",Kudos,Activity,5954079288
"Sep 14, 2021, 12:46:40 PM",Kudos,Activity,5958159172
"Sep 14, 2021, 12:46:43 PM",Kudos,Activity,5953933220
"Sep 14, 2021, 12:46:45 PM",Kudos,Activity,5953846884
"Sep 14, 2021, 12:46:46 PM",Kudos,Activity,5954583255
"Sep 14, 2021, 12:46:48 PM",Kudos,Post,17862288
"Sep 14, 2021, 12:46:49 PM",Kudos,Activity,5958009305
"Sep 14, 2021, 12:46:52 PM",Kudos,Post,17862145
"Sep 14, 2021, 12:47:05 PM",Kudos,Activity,5956493757
"Sep 14, 2021, 12:47:10 PM",Kudos,Activity,5957862133
"Sep 14, 2021, 12:47:12 PM",Kudos,Activity,5958122703
"Sep 14, 2021, 12:47:14 PM",Kudos,Activity,5956797298
"Sep 14, 2021, 12:47:16 PM",Kudos,Activity,5956225739
"Sep 14, 2021, 12:47:17 PM",Kudos,Activity,5954154061
"Sep 14, 2021, 12:47:18 PM",Kudos,Activity,5954148540
"Sep 14, 2021, 12:47:20 PM",Kudos,Activity,5956483031
"Sep 14, 2021, 12:47:22 PM",Kudos,Activity,5956495466
"Sep 14, 2021, 12:47:23 PM",Kudos,Activity,5954151396
"Sep 14, 2021, 12:47:25 PM",Kudos,Activity,5958123032
"Sep 14, 2021, 12:47:26 PM",Kudos,Activity,5957086860
"Sep 14, 2021, 12:47:28 PM",Kudos,Activity,5956514619
"Sep 14, 2021, 2:21:01 PM",Kudos,Activity,5958903598
"Sep 14, 2021, 2:21:04 PM",Kudos,Activity,5958709838
